"Action","Type","Status","RelativePath","Name","Extension","SourcePath","TargetPath","SourceSize","TargetSize","SizeDifference","SourceModified","TargetModified","Recommendation","Notes"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\2013 Extension\Surveyor+\Facility Info\Surveyor Bldg Info Dasater Recovery & Data and Fire System ETC e 4-1-14_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\2013 Extension\Surveyor+\Facility Info\Surveyor Bldg Info Dasater Recovery & Data and Fire System ETC e 4-1-14_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","4/2/2014 7:32:41 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\2013 Extension\Surveyor+\Facility Info\Surveyor Bldg Info Dasater Recovery & Data and Fire System ETC e 4-1-14_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\2013 Extension\Surveyor+\Facility Info\Surveyor Bldg Info Dasater Recovery & Data and Fire System ETC e 4-1-14_files\filelist.xml","","0 B","304.00 B","-304.00 B","","4/2/2014 7:32:41 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\2013 Extension\Surveyor+\Facility Info\Surveyor Bldg Info Dasater Recovery & Data and Fire System ETC e 4-1-14_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\2013 Extension\Surveyor+\Facility Info\Surveyor Bldg Info Dasater Recovery & Data and Fire System ETC e 4-1-14_files\themedata.thmx","","0 B","3.01 KB","-3,081.00 B","","4/2/2014 7:32:41 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-28-11_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-28-11_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","11/28/2011 12:50:27 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-28-11_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-28-11_files\filelist.xml","","0 B","274.00 B","-274.00 B","","11/28/2011 12:50:28 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-28-11_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-28-11_files\themedata.thmx","","0 B","3.01 KB","-3,081.00 B","","11/28/2011 12:50:27 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-29-11_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-29-11_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","11/29/2011 8:42:06 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-29-11_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-29-11_files\filelist.xml","","0 B","274.00 B","-274.00 B","","11/29/2011 8:42:06 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-29-11_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\DFW RFP\NDeX RFP Recipients+\Gramercy Center South\Plans\Gramercy Rentable vs Usable Area Measurement e 11-29-11_files\themedata.thmx","","0 B","3.01 KB","-3,081.00 B","","11/29/2011 8:42:06 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","9/28/2015 1:49:09 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\filelist.xml","","0 B","348.00 B","-348.00 B","","9/28/2015 1:49:09 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\filelist-Cameron-PC1.xml","filelist-Cameron-PC1.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\filelist-Cameron-PC1.xml","","0 B","348.00 B","-348.00 B","","9/28/2015 1:49:09 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\image001.jpg","","0 B","14.22 KB","-14,557.00 B","","9/28/2015 1:49:09 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\image002.jpg","","0 B","2.01 KB","-2,062.00 B","","9/28/2015 1:49:09 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\image003.jpg","image003.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\image003.jpg","","0 B","2.02 KB","-2,065.00 B","","9/28/2015 1:49:09 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Comments e 9-28-15_files\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","9/28/2015 1:49:09 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","10/16/2015 12:08:10 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\filelist.xml","","0 B","411.00 B","-411.00 B","","10/16/2015 12:08:10 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image001.jpg","","0 B","14.22 KB","-14,557.00 B","","10/16/2015 12:08:10 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image002.jpg","","0 B","2.01 KB","-2,062.00 B","","10/16/2015 12:08:10 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image003.jpg","image003.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image003.jpg","","0 B","2.50 KB","-2,562.00 B","","10/16/2015 12:08:10 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image004.jpg","image004.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\image004.jpg","","0 B","2.02 KB","-2,065.00 B","","10/16/2015 12:08:10 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Jason e 10-16-15_files\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","10/16/2015 12:08:10 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","10/1/2015 7:08:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\colorschememapping-Cameron-PC1.xml","colorschememapping-Cameron-PC1.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\colorschememapping-Cameron-PC1.xml","","0 B","314.00 B","-314.00 B","","10/1/2015 7:08:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\filelist.xml","","0 B","382.00 B","-382.00 B","","10/1/2015 7:08:42 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Review & Construction Timeline e 10-1-15_files\image001.jpg","","0 B","14.22 KB","-14,557.00 B","","10/1/2015 7:08:42 PM","Review for deletion or keep","File not in Source"
